Customer_id,Transaction_date,Year,Month,Quarter,Weekday,Total_amount
2604,2023-03-04,2023,3,1,5,5.25227342804663
1413,2021-10-17,2021,10,4,6,6.329720905522696
850,2023-01-17,2023,1,1,1,5.056245805348308
1022,2022-09-01,2022,9,3,3,5.3230099791384085
753,2020-12-15,2020,12,4,1,5.983936280687191
2852,2020-01-22,2020,1,1,2,3.7612001156935624
1635,2020-05-15,2020,5,2,4,5.484796933490655
923,2022-03-11,2022,3,1,4,6.013715156042802
984,2020-08-15,2020,8,3,5,5.43372200355424
1828,2023-03-21,2023,3,1,1,6.418364935936212
2167,2022-05-31,2022,5,2,1,4.955827057601261
2832,2023-02-04,2023,2,1,5,6.8885724595653635
2592,2022-09-18,2022,9,3,6,5.948034989180646
1092,2020-12-08,2020,12,4,1,4.718498871295094
1264,2021-05-02,2021,5,2,6,6.862757913051401
2417,2020-05-01,2020,5,2,4,5.1298987149230735
1309,2022-05-14,2022,5,2,5,6.53813982376767
1236,2020-09-05,2020,9,3,5,4.976733742420574
1986,2023-05-11,2023,5,2,3,3.9512437185814275
1689,2022-09-04,2022,9,3,6,4.8283137373023015
2911,2022-01-17,2022,1,1,0,5.54907608489522
2721,2020-08-29,2020,8,3,5,5.8998973535824915
2244,2023-07-20,2023,7,3,3,4.962844630259907
198,2020-04-12,2020,4,2,6,4.867534450455582
394,2021-11-26,2021,11,4,4,4.204692619390966
249,2022-02-14,2022,2,1,0,5.666426688112432
1117,2023-03-07,2023,3,1,1,6.413458957167357
475,2020-04-28,2020,4,2,1,5.231108616854587
1732,2023-11-02,2023,11,4,3,4.867534450455582
335,2020-06-15,2020,6,2,0,5.968707559985366
581,2022-04-13,2022,4,2,2,4.532599493153256
1200,2020-02-09,2020,2,1,6,4.795790545596741
451,2020-10-20,2020,10,4,1,3.8918202981106265
767,2020-03-15,2020,3,1,6,6.637258031284457
1026,2020-05-02,2020,5,2,5,5.556828061699537
1493,2023-08-18,2023,8,3,4,6.013715156042802
824,2022-08-01,2022,8,3,0,4.962844630259907
2589,2021-04-30,2021,4,2,4,4.394449154672439
1341,2022-06-21,2022,6,2,1,5.3981627015177525
1056,2022-10-17,2022,10,4,0,6.315358001522335
1388,2023-10-15,2023,10,4,6,6.455198563340122
1452,2022-06-20,2022,6,2,0,4.867534450455582
1575,2022-05-18,2022,5,2,2,5.53338948872752
779,2020-09-04,2020,9,3,4,3.9512437185814275
1338,2020-12-13,2020,12,4,6,6.880384082186005
2526,2020-09-06,2020,9,3,6,5.739792912179234
890,2023-12-30,2023,12,4,5,4.912654885736052
1224,2020-11-05,2020,11,4,3,6.293419278846481
2564,2023-04-08,2023,4,2,5,5.0238805208462765
2039,2023-03-09,2023,3,1,3,4.532599493153256
2115,2023-03-01,2023,3,1,2,5.1647859739235145
740,2020-01-01,2020,1,1,2,3.367295829986474
1170,2023-12-08,2023,12,4,4,6.22455842927536
2466,2023-12-22,2023,12,4,4,6.263398262591624
724,2020-06-02,2020,6,2,1,6.501289670540389
1451,2022-11-12,2022,11,4,5,5.726847747587197
2594,2021-08-20,2021,8,3,4,6.18826412308259
2164,2020-02-24,2020,2,1,0,5.755742213586912
1551,2020-08-30,2020,8,3,6,6.22455842927536
2688,2022-05-12,2022,5,2,3,6.86171134048073
1951,2021-07-08,2021,7,3,3,5.030437921392435
2128,2022-02-11,2022,2,1,4,5.583496308781699
980,2022-07-05,2022,7,3,1,5.10594547390058
556,2022-06-01,2022,6,2,2,5.41610040220442
2527,2022-10-07,2022,10,4,4,5.8805329864007
2754,2022-07-20,2022,7,3,2,6.07073772800249
1574,2021-12-10,2021,12,4,4,4.7535901911063645
1227,2020-11-10,2020,11,4,1,3.1780538303479458
1800,2022-01-03,2022,1,1,0,6.293419278846481
2722,2020-07-11,2020,7,3,5,4.48863636973214
427,2023-10-13,2023,10,4,4,6.493753839851686
2468,2023-05-13,2023,5,2,5,5.771441123130016
2205,2023-05-29,2023,5,2,0,4.6443908991413725
280,2020-08-27,2020,8,3,3,5.802118375377063
709,2022-11-27,2022,11,4,6,5.41610040220442
1277,2021-10-07,2021,10,4,3,6.023447592961033
1737,2022-08-04,2022,8,3,3,5.783825182329737
1798,2020-02-11,2020,2,1,1,5.808142489980444
1935,2020-11-06,2020,11,4,4,4.330733340286331
544,2023-07-27,2023,7,3,3,6.124683390894205
2829,2022-02-13,2022,2,1,6,5.332718793265369
932,2023-01-08,2023,1,1,6,6.977281341630747
1933,2023-09-14,2023,9,3,3,3.828641396489095
2672,2020-02-08,2020,2,1,5,4.127134385045092
1264,2022-07-29,2022,7,3,4,7.183111701743281
590,2023-10-13,2023,10,4,4,5.2832037287379885
2586,2023-01-07,2023,1,1,5,4.77912349311153
752,2022-06-08,2022,6,2,2,5.056245805348308
2577,2022-03-02,2022,3,1,2,6.230481447578482
2502,2022-02-27,2022,2,1,6,6.638567789166521
510,2022-03-11,2022,3,1,4,5.204006687076795
461,2022-01-05,2022,1,1,2,6.326149473155099
2125,2021-11-04,2021,11,4,3,4.8283137373023015
2914,2021-05-19,2021,5,2,2,5.968707559985366
2339,2022-06-11,2022,6,2,5,7.2399325913204695
642,2021-03-04,2021,3,1,3,5.44673737166631
2460,2022-02-09,2022,2,1,2,7.177782416195197
1684,2023-08-28,2023,8,3,0,4.709530201312334
762,2022-11-18,2022,11,4,4,6.091309882077698
1618,2022-10-15,2022,10,4,5,6.326149473155099
2994,2020-11-01,2020,11,4,6,4.060443010546419
1873,2023-01-08,2023,1,1,6,4.574710978503383
2627,2021-04-06,2021,4,2,1,6.806829360392176
2605,2023-10-21,2023,10,4,5,5.5093883366279774
1497,2020-07-19,2020,7,3,6,5.497168225293202
431,2021-08-17,2021,8,3,1,6.0063531596017325
853,2023-12-03,2023,12,4,6,6.156978985585555
2382,2022-02-25,2022,2,1,4,6.278521424165844
695,2022-05-05,2022,5,2,3,5.3981627015177525
816,2023-04-17,2023,4,2,0,4.543294782270004
1715,2023-09-20,2023,9,3,2,6.293419278846481
2212,2020-01-17,2020,1,1,4,5.231108616854587
1070,2021-06-20,2021,6,2,6,5.602118820879701
1628,2020-11-13,2020,11,4,4,6.842683282238422
2785,2020-08-16,2020,8,3,6,6.880384082186005
2250,2023-01-08,2023,1,1,6,5.43372200355424
912,2021-05-07,2021,5,2,4,6.156978985585555
808,2023-07-18,2023,7,3,1,6.3473892096560105
1325,2020-01-03,2020,1,1,4,6.996681488176539
1732,2020-03-15,2020,3,1,6,6.315358001522335
1928,2023-04-11,2023,4,2,1,5.351858133476067
543,2021-01-23,2021,1,1,5,3.8918202981106265
999,2020-05-04,2020,5,2,0,5.560681631015528
1739,2023-08-09,2023,8,3,2,5.117993812416755
791,2021-04-04,2021,4,2,6,3.332204510175204
482,2022-04-10,2022,4,2,6,2.833213344056216
1675,2023-03-10,2023,3,1,4,5.6240175061873385
2981,2020-05-03,2020,5,2,6,6.716594773520978
1332,2021-06-15,2021,6,2,1,4.653960350157523
1413,2021-07-12,2021,7,3,0,6.028278520230698
636,2022-02-12,2022,2,1,5,6.501289670540389
2282,2020-09-09,2020,9,3,2,3.9512437185814275
2793,2020-07-16,2020,7,3,3,5.802118375377063
2203,2023-12-05,2023,12,4,1,5.666426688112432
2748,2020-06-22,2020,6,2,0,5.652489180268651
1932,2022-03-01,2022,3,1,1,6.206575926724928
2060,2023-08-18,2023,8,3,4,5.918893854273146
2874,2020-03-05,2020,3,1,3,5.921578419643816
430,2023-04-11,2023,4,2,1,5.953243334287785
1351,2020-07-04,2020,7,3,5,4.290459441148391
2758,2020-08-07,2020,8,3,4,5.262690188904886
483,2022-04-09,2022,4,2,5,7.1284959456800365
195,2022-06-23,2022,6,2,3,5.0689042022202315
286,2023-03-14,2023,3,1,1,3.9512437185814275
1145,2020-06-18,2020,6,2,3,7.003065458786462
2845,2020-07-28,2020,7,3,1,6.823286122355687
2568,2020-11-14,2020,11,4,5,5.420534999272286
2440,2022-02-03,2022,2,1,3,4.564348191467836
1482,2020-07-19,2020,7,3,6,7.034387929915503
835,2023-11-16,2023,11,4,3,6.263398262591624
2915,2023-10-05,2023,10,4,3,6.373319789577012
940,2023-02-03,2023,2,1,4,4.343805421853684
1461,2023-07-20,2023,7,3,3,6.5638555265321274
299,2022-04-05,2022,4,2,1,5.953243334287785
2147,2023-01-18,2023,1,1,2,6.226536669287466
2773,2023-05-01,2023,5,2,0,5.43372200355424
2232,2023-11-03,2023,11,4,4,5.8664680569332965
2638,2020-02-16,2020,2,1,6,4.442651256490317
2369,2020-08-07,2020,8,3,4,5.91350300563827
2796,2023-06-14,2023,6,2,2,4.51085950651685
678,2023-08-24,2023,8,3,3,3.1780538303479458
2602,2022-01-17,2022,1,1,0,7.198931240688173
2095,2022-02-22,2022,2,1,1,5.8888779583328805
1378,2023-03-18,2023,3,1,5,4.290459441148391
2904,2021-12-02,2021,12,4,3,5.872117789475416
1970,2021-01-29,2021,1,1,4,5.3981627015177525
267,2020-06-24,2020,6,2,2,3.1780538303479458
2328,2022-03-02,2022,3,1,2,6.20050917404269
1960,2020-02-20,2020,2,1,3,4.406719247264253
525,2023-08-01,2023,8,3,1,6.133398042996649
1101,2023-10-28,2023,10,4,5,4.795790545596741
2591,2022-11-28,2022,11,4,0,5.846438775057725
2657,2023-10-16,2023,10,4,0,5.484796933490655
1110,2023-10-27,2023,10,4,4,5.572154032177765
2795,2021-01-08,2021,1,1,4,6.131226489483141
1789,2020-01-27,2020,1,1,0,5.25227342804663
2313,2022-05-08,2022,5,2,6,6.411818267709897
2340,2022-08-20,2022,8,3,5,6.6293632534374485
1837,2021-11-21,2021,11,4,6,6.175867270105761
2370,2022-08-20,2022,8,3,5,5.53338948872752
1069,2023-11-17,2023,11,4,4,6.977281341630747
2526,2020-03-11,2020,3,1,2,6.418364935936212
1003,2021-03-16,2021,3,1,1,4.61512051684126
1906,2021-07-31,2021,7,3,5,5.111987788356544
1605,2020-08-24,2020,8,3,0,6.53813982376767
992,2023-02-26,2023,2,1,6,4.394449154672439
222,2022-08-11,2022,8,3,3,5.521460917862246
1170,2020-08-30,2020,8,3,6,4.2626798770413155
2940,2021-11-20,2021,11,4,5,5.707110264748875
1700,2022-01-22,2022,1,1,5,7.2399325913204695
2279,2021-08-10,2021,8,3,1,6.278521424165844
461,2023-06-17,2023,6,2,5,4.912654885736052
2601,2021-03-24,2021,3,1,2,2.772588722239781
2345,2020-11-17,2020,11,4,1,5.937536205082426
1821,2021-04-29,2021,4,2,3,7.003065458786462
2621,2020-07-15,2020,7,3,2,5.176149732573829
187,2021-02-27,2021,2,1,5,6.690842277418564
1131,2020-03-04,2020,3,1,2,5.062595033026967
856,2023-10-25,2023,10,4,2,4.174387269895637
1880,2020-08-30,2020,8,3,6,4.820281565605037
2516,2022-05-26,2022,5,2,3,4.110873864173311
1769,2021-06-27,2021,6,2,6,5.572154032177765
1327,2020-11-06,2020,11,4,4,5.420534999272286
2958,2021-10-31,2021,10,4,6,5.983936280687191
258,2023-03-02,2023,3,1,3,6.569481420414296
1680,2022-05-13,2022,5,2,4,4.174387269895637
2564,2020-09-24,2020,9,3,3,5.953243334287785
2227,2022-03-26,2022,3,1,5,5.342334251964811
439,2022-02-25,2022,2,1,4,6.4692503167957724
127,2023-02-01,2023,2,1,2,6.970730078143525
230,2020-10-01,2020,10,4,3,6.923628628138427
1978,2020-01-08,2020,1,1,2,5.921578419643816
569,2023-06-10,2023,6,2,5,4.74493212836325
2047,2020-02-03,2020,2,1,0,5.786897381366708
702,2021-12-03,2021,12,4,4,5.181783550292085
1218,2022-12-22,2022,12,4,3,5.225746673713202
2317,2023-11-09,2023,11,4,3,6.70073110954781
2938,2022-07-27,2022,7,3,2,6.16541785423142
238,2023-04-30,2023,4,2,6,6.304448802421981
2995,2022-11-26,2022,11,4,5,4.663439094112067
2319,2022-10-23,2022,10,4,6,5.298317366548036
806,2020-09-05,2020,9,3,5,3.784189633918261
2682,2022-10-12,2022,10,4,2,6.53813982376767
441,2021-08-03,2021,8,3,1,6.56244409369372
2065,2022-06-05,2022,6,2,6,6.331501849893691
2550,2023-10-04,2023,10,4,2,5.771441123130016
1092,2020-11-23,2020,11,4,0,6.855408798609928
297,2021-08-06,2021,8,3,4,5.262690188904886
693,2020-10-07,2020,10,4,2,4.859812404361672
1690,2021-03-22,2021,3,1,0,7.122866658599083
2054,2021-03-31,2021,3,1,2,4.859812404361672
1940,2022-09-21,2022,9,3,2,4.634728988229636
2942,2021-12-31,2021,12,4,4,5.783825182329737
1380,2020-01-01,2020,1,1,2,6.089044875446846
1115,2022-02-07,2022,2,1,0,4.9344739331306915
426,2020-02-27,2020,2,1,3,4.574710978503383
1919,2021-10-30,2021,10,4,5,6.923628628138427
2421,2023-05-04,2023,5,2,3,6.3784261836515865
1950,2020-10-10,2020,10,4,5,4.0943445622221
2733,2023-02-04,2023,2,1,5,5.231108616854587
1311,2023-09-22,2023,9,3,4,5.6240175061873385
2577,2020-03-28,2020,3,1,5,6.18826412308259
616,2021-04-15,2021,4,2,3,5.921578419643816
1392,2022-03-20,2022,3,1,6,6.023447592961033
1960,2021-09-04,2021,9,3,5,3.295836866004329
1776,2021-08-03,2021,8,3,1,4.174387269895637
1627,2021-04-27,2021,4,2,1,5.062595033026967
871,2022-05-15,2022,5,2,6,6.493753839851686
2146,2022-08-09,2022,8,3,1,5.998936561946683
2170,2020-12-10,2020,12,4,3,6.150602768446279
1446,2023-05-16,2023,5,2,1,5.332718793265369
2876,2023-01-25,2023,1,1,2,6.679599185844383
1871,2021-03-13,2021,3,1,5,6.028278520230698
775,2021-11-30,2021,11,4,1,6.236369590203704
2306,2022-04-24,2022,4,2,6,5.926926025970411
452,2023-05-31,2023,5,2,2,5.846438775057725
1473,2023-04-02,2023,4,2,6,5.442417710521793
1271,2022-12-09,2022,12,4,4,6.182084906716632
262,2023-03-01,2023,3,1,2,4.51085950651685
1380,2020-07-06,2020,7,3,0,6.61338421837956
295,2020-12-10,2020,12,4,3,6.315358001522335
1966,2022-11-15,2022,11,4,1,5.786897381366708
2381,2022-11-29,2022,11,4,1,6.077642243349034
2846,2020-04-18,2020,4,2,5,6.842683282238422
2520,2023-02-22,2023,2,1,2,5.017279836814924
2696,2023-10-04,2023,10,4,2,6.315358001522335
1939,2022-04-09,2022,4,2,5,6.652863029353347
1368,2021-09-09,2021,9,3,3,6.852242569051878
1641,2021-09-01,2021,9,3,2,5.6240175061873385
2172,2023-11-07,2023,11,4,1,5.3230099791384085
2195,2023-04-12,2023,4,2,2,6.874198495453294
2414,2020-07-03,2020,7,3,4,5.8805329864007
2489,2022-08-03,2022,8,3,2,4.844187086458591
2575,2020-04-04,2020,4,2,5,4.634728988229636
2077,2023-02-08,2023,2,1,2,4.867534450455582
1464,2020-03-27,2020,3,1,4,5.991464547107982
2760,2020-09-08,2020,9,3,1,6.639875833826536
235,2023-11-09,2023,11,4,3,5.602118820879701
2350,2022-01-18,2022,1,1,1,5.3981627015177525
216,2022-07-02,2022,7,3,5,5.568344503761097
2096,2022-01-20,2022,1,1,3,5.802118375377063
888,2021-08-14,2021,8,3,5,5.4510384535657
274,2020-05-23,2020,5,2,5,6.2324480165505225
2604,2023-08-12,2023,8,3,5,6.957497370876951
2692,2022-03-03,2022,3,1,3,5.942799375126701
656,2022-03-25,2022,3,1,4,6.418364935936212
397,2020-10-30,2020,10,4,4,6.511745329644728
2681,2023-07-28,2023,7,3,4,4.700480365792417
933,2020-08-22,2020,8,3,5,5.3981627015177525
2736,2020-12-08,2020,12,4,1,6.893656354602635
730,2022-04-29,2022,4,2,4,5.442417710521793
2946,2022-11-15,2022,11,4,1,5.808142489980444
490,2021-09-12,2021,9,3,6,4.976733742420574
2384,2021-12-26,2021,12,4,6,6.226536669287466
1237,2020-12-08,2020,12,4,1,4.770684624465665
1816,2022-01-18,2022,1,1,1,6.3784261836515865
536,2022-05-21,2022,5,2,5,5.081404364984463
257,2020-10-19,2020,10,4,0,6.246106765481563
314,2022-11-20,2022,11,4,6,4.9344739331306915
882,2021-03-08,2021,3,1,0,6.532334292222349
2181,2021-11-29,2021,11,4,0,4.859812404361672
1319,2022-01-02,2022,1,1,6,6.248042874508429
2757,2020-09-16,2020,9,3,2,4.31748811353631
1856,2020-01-06,2020,1,1,0,5.697093486505405
509,2022-08-05,2022,8,3,4,5.802118375377063
855,2020-04-03,2020,4,2,4,6.893656354602635
1977,2021-12-05,2021,12,4,6,7.076653815443951
1829,2022-08-03,2022,8,3,2,5.976350909297934
2504,2022-08-14,2022,8,3,6,6.898714534329988
1848,2021-09-30,2021,9,3,3,4.6913478822291435
452,2022-10-13,2022,10,4,3,4.356708826689592
530,2021-08-10,2021,8,3,1,5.736572297479192
587,2023-10-26,2023,10,4,3,5.783825182329737
2678,2022-12-16,2022,12,4,4,4.51085950651685
2008,2021-02-09,2021,2,1,1,4.290459441148391
2193,2021-01-22,2021,1,1,4,5.0369526024136295
1988,2020-11-09,2020,11,4,0,3.970291913552122
2564,2020-02-22,2020,2,1,5,4.859812404361672
2874,2022-08-02,2022,8,3,1,3.5263605246161616
2547,2023-06-15,2023,6,2,3,5.262690188904886
2578,2021-05-16,2021,5,2,6,7.198931240688173
1288,2023-01-24,2023,1,1,1,4.7535901911063645
1128,2021-05-24,2021,5,2,0,5.68697535633982
2816,2022-02-14,2022,2,1,0,4.418840607796598
737,2023-10-30,2023,10,4,0,7.122866658599083
1883,2020-01-23,2020,1,1,3,5.8805329864007
1305,2023-02-24,2023,2,1,4,4.795790545596741
386,2020-04-26,2020,4,2,6,4.174387269895637
591,2020-06-06,2020,6,2,5,6.855408798609928
874,2023-10-04,2023,10,4,2,6.278521424165844
2110,2023-02-12,2023,2,1,6,6.673297967767654
1946,2021-07-21,2021,7,3,2,4.663439094112067
2969,2020-05-31,2020,5,2,6,4.532599493153256
396,2021-10-03,2021,10,4,6,6.278521424165844
2536,2022-11-01,2022,11,4,1,6.07993319509559
1810,2021-01-29,2021,1,1,4,7.13966033596492
834,2020-10-29,2020,10,4,3,6.530877627725885
844,2023-08-08,2023,8,3,1,6.655440350367647
360,2020-12-23,2020,12,4,2,5.236441962829949
1817,2020-04-17,2020,4,2,4,4.204692619390966
1935,2023-06-13,2023,6,2,1,4.700480365792417
2234,2022-09-04,2022,9,3,6,5.638354669333745
825,2021-10-15,2021,10,4,4,5.560681631015528
1080,2023-03-26,2023,3,1,6,4.8283137373023015
996,2023-11-12,2023,11,4,6,5.4510384535657
1464,2021-08-23,2021,8,3,0,3.828641396489095
788,2020-06-28,2020,6,2,6,5.53338948872752
1405,2021-01-15,2021,1,1,4,5.902633333401366
1595,2023-08-04,2023,8,3,4,7.085901464365611
961,2022-06-17,2022,6,2,4,6.411818267709897
2762,2023-03-20,2023,3,1,0,6.6293632534374485
2296,2023-01-10,2023,1,1,1,6.922643891475888
2585,2020-09-29,2020,9,3,1,5.87493073085203
2736,2023-01-19,2023,1,1,3,6.54534966033442
1299,2021-02-12,2021,2,1,4,5.220355825078324
354,2021-06-03,2021,6,2,3,5.214935757608986
496,2023-09-30,2023,9,3,5,5.666426688112432
1140,2021-09-04,2021,9,3,5,5.666426688112432
1925,2022-06-28,2022,6,2,1,6.2324480165505225
147,2023-02-24,2023,2,1,4,6.7912214627261855
445,2023-11-25,2023,11,4,5,4.852030263919617
2342,2020-03-19,2020,3,1,3,6.4692503167957724
1969,2020-02-22,2020,2,1,5,5.579729825986222
648,2022-01-17,2022,1,1,0,5.0238805208462765
1442,2023-10-01,2023,10,4,6,4.90527477843843
1252,2022-05-28,2022,5,2,5,6.326149473155099
372,2020-05-15,2020,5,2,4,3.258096538021482
2082,2022-10-02,2022,10,4,6,5.560681631015528
185,2020-05-30,2020,5,2,5,4.820281565605037
2703,2020-02-17,2020,2,1,0,5.313205979041787
615,2023-11-21,2023,11,4,1,5.099866427824199
545,2022-04-24,2022,4,2,6,5.093750200806762
958,2023-02-23,2023,2,1,3,4.605170185988092
2794,2023-03-12,2023,3,1,6,7.023758954738443
862,2023-01-30,2023,1,1,0,5.755742213586912
2671,2022-04-04,2022,4,2,0,4.127134385045092
1152,2020-12-23,2020,12,4,2,5.777652323222656
880,2022-09-30,2022,9,3,4,5.407171771460119
230,2021-12-15,2021,12,4,2,6.628041376179533
1669,2021-04-29,2021,4,2,3,6.22455842927536
1514,2021-01-27,2021,1,1,2,6.142037405587356
1344,2022-05-19,2022,5,2,3,6.075346031088684
1067,2020-09-08,2020,9,3,1,5.062595033026967
229,2020-12-28,2020,12,4,0,6.56244409369372
916,2020-07-30,2020,7,3,3,6.373319789577012
2324,2020-07-31,2020,7,3,4,5.983936280687191
1194,2023-10-10,2023,10,4,1,5.820082930352362
135,2021-03-21,2021,3,1,6,4.875197323201151
1098,2021-02-17,2021,2,1,2,5.54907608489522
2146,2020-04-04,2020,4,2,5,5.10594547390058
2349,2021-08-11,2021,8,3,2,5.556828061699537
2427,2022-02-09,2022,2,1,2,6.621405651764134
1214,2020-01-19,2020,1,1,6,5.91350300563827
1328,2022-01-25,2022,1,1,1,4.574710978503383
2233,2022-04-13,2022,4,2,2,5.407171771460119
130,2023-04-30,2023,4,2,6,4.174387269895637
2350,2023-09-26,2023,9,3,1,5.961005339623274
1807,2022-06-12,2022,6,2,6,3.6635616461296463
1775,2020-02-17,2020,2,1,0,6.210600077024653
2025,2023-01-06,2023,1,1,4,6.18826412308259
376,2020-07-02,2020,7,3,3,4.07753744390572
1129,2020-08-16,2020,8,3,6,6.210600077024653
2342,2023-11-19,2023,11,4,6,5.030437921392435
604,2023-11-02,2023,11,4,3,4.61512051684126
816,2020-05-08,2020,5,2,4,4.174387269895637
2685,2020-04-01,2020,4,2,2,5.262690188904886
739,2021-08-09,2021,8,3,0,7.0707241072602764
960,2022-04-13,2022,4,2,2,4.3694478524670215
105,2022-08-27,2022,8,3,5,6.470799503782602
2141,2021-03-23,2021,3,1,1,5.808142489980444
2467,2023-12-14,2023,12,4,3,6.709304340258298
130,2020-02-19,2020,2,1,2,6.530877627725885
741,2023-01-08,2023,1,1,6,5.783825182329737
1706,2022-07-16,2022,7,3,5,6.7912214627261855
620,2022-09-27,2022,9,3,1,3.8918202981106265
448,2022-12-05,2022,12,4,0,5.652489180268651
334,2022-12-23,2022,12,4,4,6.3080984415095305
2412,2020-12-07,2020,12,4,0,6.282266746896006
1766,2021-05-25,2021,5,2,1,6.230481447578482
2958,2022-04-03,2022,4,2,6,5.484796933490655
876,2023-10-15,2023,10,4,6,5.976350909297934
773,2023-05-02,2023,5,2,1,6.175867270105761
153,2022-04-25,2022,4,2,0,6.5722825426940075
2880,2021-01-22,2021,1,1,4,6.704414354964107
302,2020-09-05,2020,9,3,5,6.315358001522335
1126,2023-10-07,2023,10,4,5,6.089044875446846
426,2021-06-10,2021,6,2,3,3.8066624897703196
2809,2022-02-12,2022,2,1,5,5.342334251964811
634,2020-09-08,2020,9,3,1,7.150701457592526
996,2022-12-14,2022,12,4,2,5.932245187448011
753,2023-04-16,2023,4,2,6,6.470799503782602
657,2023-07-20,2023,7,3,3,5.062595033026967
2394,2022-12-27,2022,12,4,1,4.442651256490317
2277,2023-04-28,2023,4,2,4,4.51085950651685
638,2021-12-20,2021,12,4,0,5.872117789475416
2313,2020-06-20,2020,6,2,5,5.961005339623274
585,2020-06-30,2020,6,2,1,5.298317366548036
2537,2020-10-24,2020,10,4,5,6.423246963533519
2722,2023-11-29,2023,11,4,2,6.423246963533519
2676,2022-09-24,2022,9,3,5,5.3230099791384085
1534,2023-12-23,2023,12,4,5,5.921578419643816
702,2021-01-04,2021,1,1,0,5.0689042022202315
509,2023-06-24,2023,6,2,5,3.8918202981106265
2877,2020-12-17,2020,12,4,3,6.698268054115413
1850,2020-02-24,2020,2,1,0,6.0063531596017325
2063,2021-07-29,2021,7,3,3,4.727387818712341
764,2020-10-16,2020,10,4,4,5.37989735354046
1695,2023-10-17,2023,10,4,1,5.937536205082426
1571,2020-12-26,2020,12,4,5,5.8805329864007
1121,2021-03-03,2021,3,1,2,5.926926025970411
349,2020-05-26,2020,5,2,1,4.51085950651685
172,2022-12-08,2022,12,4,3,4.356708826689592
2961,2022-09-22,2022,9,3,3,6.716594773520978
1103,2022-11-18,2022,11,4,4,6.304448802421981
2912,2021-01-03,2021,1,1,6,5.332718793265369
2518,2021-04-22,2021,4,2,3,4.859812404361672
933,2021-11-05,2021,11,4,4,5.746203190540153
348,2023-04-22,2023,4,2,5,6.5722825426940075
2654,2023-03-12,2023,3,1,6,6.806829360392176
2311,2020-12-09,2020,12,4,2,6.364750756851911
1124,2022-05-03,2022,5,2,1,6.486160788944089
676,2023-06-03,2023,6,2,5,6.727431724850855
253,2022-06-07,2022,6,2,1,7.2196420401307355
2873,2020-07-04,2020,7,3,5,5.278114659230517
1415,2021-04-10,2021,4,2,5,6.803505257608338
1113,2023-05-06,2023,5,2,5,4.912654885736052
1645,2021-06-13,2021,6,2,6,5.808142489980444
2592,2021-05-01,2021,5,2,5,6.3561076606958915
2141,2021-04-18,2021,4,2,6,6.028278520230698
1464,2020-07-10,2020,7,3,4,5.293304824724492
2703,2023-04-25,2023,4,2,1,4.762173934797756
526,2021-11-19,2021,11,4,4,5.093750200806762
2786,2023-01-23,2023,1,1,0,3.044522437723423
2882,2022-03-31,2022,3,1,3,4.634728988229636
1331,2021-03-22,2021,3,1,0,4.727387818712341
807,2020-07-01,2020,7,3,2,5.351858133476067
1884,2021-10-14,2021,10,4,3,4.532599493153256
203,2021-11-13,2021,11,4,5,5.713732805509369
2877,2020-01-26,2020,1,1,6,6.974478911025045
463,2022-10-03,2022,10,4,0,6.07073772800249
2526,2022-03-30,2022,3,1,2,7.040536390215956
